Soil texture,Rainfall,SPI,TWI,Distance to river,Aspect,NDVI,Land cover,Profile curvature,Plan curvature,Slope,Altitude,Lithology,Longitude,Latitude
9,332,749,3,607,234,11,5,0,0,15,1047,9,53.10595809250,28.77889751110
7,257,1921,2,794,58,11,4,1,0,38,1694,9,54.00264925580,28.47759626420
7,318,1271,2,276,321,15,4,0,0,22,1934,13,52.95843186110,28.63111484950
7,298,47,6,0,81,11,2,0,0,1,1006,1,53.31099117280,28.51175026070
7,333,484,3,42,235,10,5,0,0,15,1030,3,53.12921250580,28.79658569190
9,297,2924,3,1060,152,9,5,0,0,23,1135,3,53.47528948460,28.62223609150
7,308,1858,4,2040,17,13,4,0,0,7,1631,3,53.23599285400,28.60444643560
7,265,106,5,2160,8,10,5,0,0,1,1676,12,53.84572361900,28.44470770460
7,319,0,5,848,9,13,5,0,0,5,955,1,53.09767984160,28.66558756020
7,267,1510,3,2346,213,9,5,-1,0,19,2180,5,53.74871043680,28.36900374610
7,301,1340,3,697,161,11,5,0,0,15,1085,2,53.26135245540,28.54115042260
9,342,5123,3,1408,128,10,5,0,0,17,1734,9,52.93857869560,28.86536202150
9,293,84,5,510,183,9,6,0,0,4,1015,1,53.54321458580,28.63692888190
7,323,288,5,241,74,13,5,0,0,2,906,9,53.13324160970,28.70623584890
6,294,464,3,351,45,8,2,1,0,1,1009,1,53.54273368350,28.64619699640
4,322,2794,3,573,6,15,4,2,0,25,1858,8,52.93202699110,28.66709011530
7,267,718,3,4286,41,11,4,0,0,17,1692,12,53.80511773010,28.46710961310
7,278,950,5,2076,277,9,5,0,0,12,1194,1,53.68256027040,28.53582835310
9,275,4927,4,690,186,7,5,0,0,18,1234,12,53.59621925380,28.38340702480
9,257,121,4,457,163,10,4,0,0,11,1365,1,53.97501514350,28.43541574630
7,310,7293,3,3203,124,9,5,0,0,28,2456,3,53.33463060250,28.67321560730
7,307,13616,5,305,140,11,5,0,0,6,1430,3,53.43430719230,28.71306428150
7,305,2814,3,335,15,11,5,0,0,20,998,1,53.30765636990,28.60504031570
7,277,3639,3,1425,55,15,4,0,0,22,1817,3,53.64630302750,28.46724368630
7,326,1170,4,361,80,15,4,1,0,12,1502,1,52.88930107420,28.70685393480
9,257,289,4,384,358,11,4,0,0,6,1397,1,53.98056884340,28.44181745860
7,326,7376,3,510,13,17,4,0,0,29,1654,1,52.88236101390,28.70546548240
7,299,5354,3,778,36,16,4,0,-1,36,1138,2,53.40285908680,28.57694937460
9,291,264,4,1081,189,7,2,0,0,9,1084,9,53.61893431880,28.69301726590
9,299,331,3,690,54,11,4,0,0,13,1404,3,53.48070370950,28.66032803670
9,310,4085,1,210,122,10,5,1,1,57,1009,2,53.24562637550,28.62740235510
9,332,560,3,550,216,10,5,0,0,11,1034,9,53.10533299000,28.77891156640
7,271,1475,3,2308,26,10,4,0,0,10,2281,5,53.69532147380,28.40301778220
7,339,3255,3,42,6,12,4,0,0,19,1299,9,52.99128064420,28.83654524040
7,270,503,3,67,64,13,5,0,0,13,1505,1,53.69024503180,28.36311823490
7,321,3429,3,600,215,11,5,0,0,20,1125,3,53.17984177440,28.70855824070
9,275,1501,4,488,263,9,5,1,0,14,1075,12,53.58099965900,28.35884591890
7,287,289,5,60,337,15,3,0,0,7,1022,10,53.54440234270,28.54428589930
9,275,937,3,3230,68,11,4,0,0,24,1390,12,53.72196034730,28.53334436410
7,311,1298,4,2468,130,15,4,0,0,12,1587,5,53.30584634770,28.66155222820
9,288,381,3,256,280,10,2,0,0,5,956,9,53.37576049580,28.41968698050
7,323,116,5,150,341,13,3,0,0,1,1104,9,52.99412521660,28.68024590110
4,280,23220,4,1373,344,14,4,0,-1,30,1762,3,53.59208720820,28.46377429130
4,271,6430,4,1560,358,12,4,0,0,16,2243,3,53.72911387200,28.43573292200
7,291,15,6,1039,124,8,5,0,0,3,1135,10,53.40284391460,28.47846441750
7,269,788,4,240,254,8,5,0,0,6,1152,9,53.83187223870,28.55846653550
7,294,21,6,30,30,13,5,0,0,1,1053,1,53.35583414260,28.49147130590
7,297,711,3,1043,213,8,5,0,0,16,1183,10,53.28251823970,28.48536063610
7,280,93,5,1566,206,11,5,0,0,6,1113,1,53.64759361540,28.53848971190
7,334,8096,4,512,179,12,5,-1,0,16,2193,8,52.89951907230,28.78105845340
7,327,1025,5,308,30,10,5,0,0,6,1070,2,53.15435895000,28.74945474150
7,311,1217,3,560,177,10,5,0,0,16,1345,3,53.49979533250,28.81461169820
4,337,5333,2,108,305,20,4,2,1,33,1784,2,52.96970359640,28.80746346310
9,298,851,3,997,199,5,2,0,0,21,1154,9,53.55596984670,28.72278382640
7,264,405,4,1402,172,10,5,0,0,5,1617,10,53.83987144170,28.40499856840
9,297,994,3,3428,66,13,5,0,0,18,1538,1,53.62510990480,28.79033678480
7,259,1254,4,1320,161,8,5,0,0,16,1312,2,53.91246503670,28.39869085490
7,310,903,3,647,173,10,5,0,0,12,1343,3,53.50153927560,28.81460059510
7,270,42,6,2796,135,5,5,0,0,2,1438,12,53.78312693110,28.50540930990
9,314,21,6,84,180,11,5,0,0,0,1251,1,53.45078844500,28.79355696540
9,298,93,5,450,79,14,5,0,0,6,1094,3,53.46743022460,28.63045949820
7,271,373,4,84,161,10,5,0,0,4,1593,5,53.68240731680,28.37769173270
7,310,477,3,1548,341,13,4,0,0,15,1475,3,53.21825945660,28.61362436390
9,315,2281,4,690,270,14,5,0,0,7,960,3,53.20039941470,28.66165540250
7,268,134,4,212,295,11,5,0,0,19,1516,5,53.71635835920,28.36436967860
9,280,401,5,806,198,9,5,0,0,3,1090,9,53.70241850210,28.61459259650
7,317,1132,3,840,200,11,5,0,0,7,910,9,53.16929980180,28.66406212470
7,302,177,4,2267,21,14,4,0,0,3,1568,3,53.44285774090,28.66214059160
7,257,286,5,458,71,10,5,0,0,3,1279,2,53.98152037910,28.39631293570
7,272,34632,4,1152,342,13,5,0,-1,25,1223,3,53.58717595930,28.30618543230
7,297,2184,3,450,49,13,5,0,0,15,1242,2,53.41496481230,28.57276234780
7,301,1295,3,120,183,11,5,0,0,19,1464,3,53.47677209860,28.66896323650
9,328,1124,4,967,135,10,5,0,0,6,1001,9,53.12611813820,28.74855449710
7,324,931,3,840,340,7,5,0,0,22,1271,1,53.03532646020,28.70389104930
7,306,217,5,0,5,13,5,0,0,4,911,10,53.20438901360,28.56840978780
9,316,313,4,1965,339,10,5,0,0,12,1064,10,53.07143585040,28.62955118270
7,324,2774,2,1291,344,11,4,-1,-1,29,2237,8,52.89259573190,28.68212570550
7,309,128,5,60,161,9,5,0,0,2,1300,1,53.50292473350,28.79953349750
9,302,433,5,256,225,12,5,0,0,1,922,1,53.21786307470,28.52497228170
7,306,267,5,42,352,13,5,0,0,3,1224,2,53.45487745620,28.71325886310
9,288,704,3,1389,207,9,5,0,0,27,1164,12,53.39158891050,28.42208757000
7,340,373,3,301,146,14,5,0,0,8,1499,9,52.94786533440,28.83860160210
4,310,515,2,3059,232,13,4,-2,1,23,2019,3,53.31616393210,28.65357224180
7,268,189,5,3679,327,10,5,0,0,3,1501,12,53.80429378040,28.49492097160
7,313,489,5,984,135,8,5,0,0,1,1234,9,53.43314249670,28.77194768040
9,270,174,5,254,156,11,5,0,0,6,1506,1,53.69235985810,28.36658137690
7,305,670,4,361,63,14,5,0,0,9,1327,1,53.54933140640,28.79517615520
7,313,593,4,210,343,14,4,0,0,11,1385,1,53.39532537760,28.73266984510
7,265,739,3,212,276,6,5,-1,0,6,1604,12,53.87116667280,28.49014815470
9,287,454,5,825,259,9,2,0,0,6,1023,1,53.61093988960,28.62417729770
7,318,68,5,60,116,10,6,0,0,3,950,9,53.07815893040,28.65105801570
9,300,581,5,787,78,8,5,0,0,2,1178,9,53.55181101690,28.74420859850
9,311,98,5,212,71,10,5,0,0,1,1336,1,53.49286001300,28.81124499990
4,317,38,5,954,68,42,3,0,0,2,892,1,53.14818609040,28.66310009140
7,289,98,4,931,299,11,6,0,0,2,1018,1,53.55269909550,28.58467193140
9,278,4756,4,540,237,8,5,0,0,9,1275,2,53.75382291590,28.65185512150
7,309,660,3,1025,1,13,4,0,0,11,1841,3,53.40385313800,28.70476924180
9,278,224,3,270,38,9,5,-1,0,20,1083,9,53.53427560560,28.37060317490
7,292,468,5,420,190,8,2,0,0,4,1009,10,53.51620968030,28.60038457790
7,337,6141,4,84,347,14,5,0,0,12,1328,2,52.97966404420,28.81724180490
7,286,1159,5,2588,307,18,3,0,0,5,1026,1,53.58343606400,28.57174680830
7,262,45,4,271,169,9,5,0,0,17,1483,12,53.89178898000,28.43141831360
9,275,612,3,510,253,10,5,0,0,5,1143,1,53.59060556580,28.36362109710
7,297,47,4,268,192,21,3,0,0,7,1019,1,53.29785209150,28.51422393630
7,269,1335,4,4000,312,12,4,0,0,15,1550,12,53.78345337440,28.49377765060
7,290,321,3,295,239,11,4,0,0,16,1452,3,53.45558167400,28.50264841310
9,293,275,3,523,123,8,6,1,0,6,1009,1,53.54649266200,28.63140122000
7,296,49,5,1056,327,8,5,0,0,6,1097,1,53.25498406930,28.47735342740
7,328,904,2,1170,88,14,5,1,0,23,2515,5,52.77111918290,28.74307986320
7,284,143,4,420,291,10,5,0,0,2,1042,1,53.62813188970,28.59505812230
7,315,29,6,30,348,7,5,0,0,1,1203,1,53.41381434370,28.76997359460
7,283,547,4,1489,239,13,5,0,0,5,1278,12,53.48419613110,28.41693522280
7,261,3080,4,94,123,8,5,0,0,3,1356,2,53.89427127800,28.38413921040
7,303,646,4,361,92,13,5,0,0,14,992,10,53.16013187870,28.51660520740
7,273,3104,2,189,234,11,5,0,1,29,1383,10,53.64069153420,28.37072305160
7,305,874,3,1679,8,14,4,0,0,11,1329,9,53.51923870320,28.76074992000
7,278,95,5,108,184,8,5,0,0,3,1084,9,53.72838486660,28.59647006830
4,327,73,6,2704,81,17,4,0,0,4,2347,5,52.79644536450,28.72630029190
9,254,79,5,1110,152,12,5,0,0,5,1116,1,54.01046931150,28.36115456430
9,302,228,3,647,239,10,5,0,0,13,1218,3,53.39684502760,28.62606140990
7,259,2440,3,169,239,10,4,0,0,17,1473,1,53.95755216650,28.45689593700
7,263,2427,5,108,272,8,4,0,0,9,1456,1,53.89193218340,28.47000493700
9,283,232,5,256,345,8,5,0,0,1,1135,9,53.69660070210,28.65191152720
7,275,116,5,1489,352,17,3,0,0,3,1142,2,53.77058048960,28.60756831370
7,306,156,3,3568,220,11,4,0,1,12,1937,3,53.39055600120,28.66617364020
7,331,5448,4,2942,239,12,4,0,0,16,2160,8,52.96283389830,28.75598686690
7,311,961,4,2189,281,15,4,0,-1,4,1305,3,53.20063389360,28.61736149110
7,283,349,4,997,148,6,2,0,0,7,1035,1,53.59635198730,28.54218000870
9,312,95,6,30,180,10,5,0,0,1,1335,1,53.48704211770,28.80961172260
7,299,1181,4,600,357,8,5,0,0,10,1016,9,53.40987959520,28.59121421700
7,281,467,4,785,219,9,5,0,0,10,1343,10,53.52476233370,28.41898950510
9,309,518,5,60,257,11,5,0,0,4,1354,1,53.51906336690,28.81483536160
7,273,33,5,234,182,11,5,0,0,22,1545,10,53.63419947280,28.37340874350
9,290,44,5,846,208,12,5,0,0,3,1149,1,53.40762913230,28.46008810130
7,329,74,6,90,108,40,3,0,0,2,1298,2,52.87187605600,28.73450487960
7,287,391,5,658,180,38,3,0,0,1,1029,10,53.54269876940,28.53838380930
4,323,1509,3,823,98,14,4,0,0,27,2089,8,52.91924630270,28.67076032060
9,298,136,5,123,180,6,2,0,0,4,1074,1,53.54579620940,28.71277063470
7,262,780,3,579,22,12,4,0,0,19,1625,6,53.85784712700,28.36002543350
7,264,418,3,1400,153,11,5,0,0,13,2231,5,53.81415870870,28.36672516740
9,309,334,4,335,273,9,5,0,0,9,1287,12,53.48572874960,28.77058657400
7,304,1203,4,1210,343,15,5,0,0,9,895,12,53.17656987260,28.53289207290
9,286,404,4,216,155,9,5,0,0,9,1086,1,53.66139298340,28.65895768980
7,268,1720,4,1395,228,14,4,0,0,23,2199,5,53.74040194690,28.37916481110
9,289,114,4,361,168,11,5,0,0,3,1134,12,53.39960268150,28.44899994190
7,313,85,5,0,273,8,5,0,0,3,1235,1,53.41021713530,28.75087620630
9,277,1376,4,1194,50,7,2,0,0,7,1154,9,53.74664676030,28.61716685690
7,332,434,4,120,144,12,6,0,0,2,986,1,53.09620378180,28.77647141540
9,280,476,4,123,287,11,5,0,0,10,1496,2,53.74149250590,28.67508572020
7,292,15,7,436,293,13,5,0,0,1,1086,10,53.36884875000,28.46714452280
9,285,121,5,474,296,11,5,0,0,1,1133,1,53.67385073760,28.66360032850
9,266,186,3,1379,225,8,5,0,0,9,1281,9,53.86220162150,28.54414114480
9,296,15,6,30,198,10,5,0,0,2,1069,1,53.35354981430,28.50798328880
7,324,2239,2,1252,232,7,5,1,1,20,1342,2,53.06677832710,28.70351062910
9,255,4223,4,1170,225,10,5,0,0,2,1160,3,54.00076001160,28.36146522290
4,307,465,4,458,210,-17,1,0,0,2,796,10,53.14052187290,28.54963442710
7,276,76,5,2379,96,26,5,0,0,2,1153,1,53.71772387910,28.55407299080
7,280,10205,3,67,208,13,5,0,0,10,1350,3,53.54927997120,28.42975592500
7,275,309,5,729,14,7,5,0,0,4,1239,1,53.69977274070,28.51452106170
7,276,230,4,510,81,10,5,0,0,1,1175,1,53.67401573350,28.50124529360
7,275,1017,5,1566,229,13,5,0,0,4,1147,2,53.77311099600,28.60711488370
7,297,2082,4,706,357,7,5,0,0,9,1115,1,53.41788103440,28.57544148860
7,328,2378,4,1816,94,14,4,0,0,11,1675,8,53.01763079730,28.73860991580
7,259,1112,4,1355,123,8,5,0,0,6,1329,2,53.91244993130,28.39972696060
7,285,62,5,2734,297,10,5,0,0,4,1214,1,53.46197490130,28.43749991610
7,257,617,4,660,347,9,5,0,0,6,1474,1,54.01474688410,28.50071351130
7,277,330,5,1790,239,10,5,0,0,4,1223,9,53.69088587480,28.53229520590
7,281,3512,3,700,25,9,5,0,0,29,1299,3,53.53608003630,28.42870765990
7,310,66,4,1070,203,13,4,0,0,7,1605,3,53.19851629900,28.60692968110
9,326,159,4,276,184,9,5,0,0,6,1217,2,53.02279051440,28.71569271120
7,293,15,5,540,90,11,5,0,0,3,1101,10,53.35319242250,28.47718160600
7,321,232,4,420,181,11,5,0,0,7,1056,9,53.02406168430,28.66671834670
7,265,1109,4,4022,90,11,5,0,0,12,1697,12,53.84347301230,28.46247814870
7,265,5720,4,735,32,11,4,0,0,18,2245,5,53.80636059430,28.36961862180
7,258,1279,3,458,345,12,4,0,0,7,1345,10,53.95008832570,28.40989171000
7,276,1339,2,757,222,14,4,-2,0,14,1708,10,53.59689984160,28.39231473550
9,279,1841,4,3890,5,13,4,0,0,12,1285,12,53.66972054660,28.55447402660
9,301,1099,3,1328,102,11,5,0,0,14,1068,2,53.19388827000,28.50095621910
7,267,1730,2,953,52,10,4,0,0,30,2447,3,53.77386295030,28.41195025870
7,279,42,5,445,278,20,3,0,0,4,1131,1,53.73783142230,28.63183590140
7,313,2992,3,558,52,12,4,0,0,23,1552,8,53.04440487150,28.59196246840
7,330,845,3,534,63,10,5,0,0,15,1125,1,53.08189924690,28.75025272810
9,295,490,3,966,333,9,5,0,0,14,1098,9,53.56976849380,28.69457879880
7,303,817,4,947,276,10,4,0,0,9,1352,1,53.47064278710,28.69947812810
4,287,186,5,1006,56,18,5,0,0,1,1033,2,53.54269509640,28.53539594120
7,263,223,4,1332,114,10,5,0,0,9,1508,12,53.87308564490,28.45286969400
7,333,3082,3,798,171,11,5,0,0,20,1272,10,53.04353762300,28.78192492960
7,334,5191,3,510,235,14,4,0,0,11,1601,8,52.86814608150,28.78810491510
9,258,522,5,241,282,10,4,0,0,11,1404,1,53.96933918200,28.44531648210
7,339,639,4,366,348,16,5,0,0,11,1228,9,53.01924452590,28.83598752060
4,320,2458,3,641,277,18,4,0,1,21,1883,13,52.93213539210,28.64756046800
7,293,8014,3,216,323,14,4,1,-1,41,1317,3,53.28585036280,28.44170543870
7,258,112,4,90,188,7,5,0,0,4,1306,12,53.95448281860,28.41979795260
7,262,1436,3,900,179,11,5,0,0,23,1669,4,53.85745536610,28.36419442930
9,271,308,4,254,36,8,5,0,0,6,1180,9,53.78514178810,28.53999913290
7,330,1325,4,180,17,14,4,0,0,7,1432,2,52.83622934060,28.75208753880
7,306,306,5,305,23,11,5,0,0,3,1183,2,53.45974520050,28.72332049060
7,264,755,3,1529,212,10,5,0,0,12,1639,10,53.84021383250,28.40533029400
9,275,625,4,582,142,14,5,0,0,5,1142,1,53.59015011230,28.37040683750
9,269,64,5,361,153,9,5,0,0,3,1459,1,53.68150755460,28.35012521860
7,315,459,6,997,305,8,5,0,0,2,1248,1,53.44782377120,28.80382152440
7,325,595,3,553,301,14,4,0,0,9,2002,3,53.20617830890,28.74307287900
7,282,15,6,400,307,6,5,0,0,5,1259,10,53.51458217760,28.42808504200
6,313,509,3,296,45,11,5,0,0,15,882,1,53.13430716880,28.61039233030
7,291,470,3,721,45,15,6,0,0,9,1016,1,53.52542917870,28.58146512350
7,333,638,3,30,140,11,5,0,0,13,1549,8,52.87458093130,28.77847665210
7,271,377,5,1530,170,22,3,0,0,2,1145,1,53.81323373460,28.57666038810
4,276,410,5,192,296,23,3,0,0,2,856,1,53.51016106990,28.32544806920
7,312,1544,2,330,55,16,4,0,0,41,1304,8,53.05846350650,28.58794552050
9,286,342,4,1590,332,7,2,0,0,9,1036,1,53.63188436660,28.62535751760
7,331,53,5,152,125,38,3,0,0,8,954,1,53.10588115050,28.76508513960
7,297,4806,3,308,325,17,4,0,0,35,1460,3,53.40127500730,28.55545895370
7,257,2976,4,573,55,10,5,0,0,3,1333,12,53.96420407720,28.39975867470
7,265,20339,4,1233,53,14,4,0,0,16,2284,5,53.79188399790,28.37657264090
7,287,3736,3,632,6,15,4,0,-1,25,1556,3,53.68211139950,28.70545172410
9,338,1684,2,674,172,8,5,2,0,18,1376,9,53.07901332520,28.82499459020
7,334,272,4,969,98,16,5,0,0,7,2454,8,52.96445706800,28.77760817830
7,286,42,5,502,183,33,3,0,0,3,1046,1,53.53936145060,28.51166689240
7,293,3339,3,1230,105,12,5,-1,1,33,1443,3,53.29223114080,28.43417763970
7,310,603,3,3218,189,10,5,0,0,13,1826,5,53.54770696640,28.86813731930
7,289,793,3,384,77,11,5,0,0,12,1364,3,53.47008143600,28.49684890610
7,269,147,5,648,198,36,3,0,0,3,981,1,53.63976457540,28.30497992200
7,323,1403,4,429,19,13,5,1,0,13,1115,1,52.98073999740,28.67725778610
7,316,423,4,787,217,14,4,0,0,8,1483,8,53.03496629060,28.62345408400
7,282,173,4,993,5,8,5,0,0,7,1056,1,53.59520002750,28.50045783110
7,273,33,5,284,49,12,3,0,0,4,1138,1,53.78611877200,28.58462898520
7,321,3876,2,268,252,11,4,0,0,39,2343,3,53.22159969070,28.72354934800
7,257,2232,2,1870,30,16,4,0,0,40,1690,3,53.97212485970,28.38508751380
7,322,15,6,2206,94,11,5,0,0,3,1063,1,53.03540461430,28.68187126780
9,311,251,5,540,192,9,5,0,0,3,1295,1,53.48441802820,28.79515382100
9,288,78,4,960,122,9,5,0,0,6,1142,1,53.64743103210,28.67237373920
9,309,2927,3,1363,196,11,4,0,0,23,1562,3,53.29215307640,28.64255196510
7,276,2825,4,737,300,14,4,-1,0,16,1917,5,53.61263629400,28.41438139170
7,329,709,3,664,190,12,5,0,0,11,1359,1,52.88627201270,28.74075320080
7,300,33,6,361,54,38,3,0,0,2,1104,2,53.51214572670,28.69842191800
9,300,62,5,1716,104,10,5,0,0,1,1245,1,53.58882364280,28.78077859920
7,288,231,5,30,182,9,5,0,0,5,1161,2,53.47165130630,28.47947512980
9,312,425,3,990,64,12,5,0,0,11,1258,9,53.42472944530,28.74545291200
7,286,435,4,644,25,8,2,0,0,13,1040,1,53.55756345980,28.54811375600
7,282,4452,5,1060,337,10,5,0,0,11,1278,1,53.50859947020,28.42377579270
9,293,891,5,725,258,9,5,0,0,4,1191,1,53.62840442880,28.73271346070
9,263,146,4,0,78,8,5,0,0,1,1304,12,53.90911507690,28.51368336950
7,302,240,3,161,156,12,5,0,0,9,1049,3,53.26035892990,28.55210170420
7,291,16,7,256,125,16,2,0,0,2,1008,1,53.51871719310,28.57719485790
9,282,33,5,445,130,10,5,0,0,4,1106,1,53.70521358920,28.64186989850
7,284,3334,4,579,27,13,5,0,0,22,1232,2,53.49803917930,28.44434694950
7,305,3100,3,611,303,14,4,1,0,39,1101,3,53.29592258930,28.59750460150
7,257,301,5,1290,334,11,5,0,0,5,1543,9,54.01853771530,28.49201987380
7,267,1873,3,4513,251,10,5,0,0,19,1683,12,53.80653949890,28.46813926290
9,285,2894,4,655,67,14,5,0,0,11,1109,12,53.44696387650,28.41864619340
9,294,368,4,483,139,6,5,0,0,8,1184,1,53.62247430700,28.74628413030
7,289,33,5,657,63,16,3,0,0,1,1032,1,53.60791749380,28.64978239810
9,301,3090,4,792,198,10,5,0,0,4,1044,2,53.27182254810,28.53593283150
7,280,946,4,1848,105,11,5,0,0,2,1129,9,53.72722392640,28.64138349610
7,290,1621,2,30,194,13,5,0,0,20,1145,2,53.49849757480,28.53669574500
7,330,1018,2,3212,177,12,5,0,0,19,2086,8,52.97933232350,28.75112950170
7,279,608,5,706,25,9,5,0,0,5,1130,1,53.65214619830,28.52965290810
7,298,2994,3,848,23,14,5,0,-1,10,1840,3,53.36727018690,28.54827935440
7,273,522,3,1111,345,12,4,0,0,7,1335,3,53.56230617560,28.30429227470
9,255,187,4,674,94,8,5,0,1,6,1272,1,54.00890590390,28.43043765960
9,314,1634,4,1382,297,11,5,0,0,7,1324,1,53.46007783920,28.81138549720
7,335,4313,3,403,248,10,5,0,0,32,2097,8,52.88450512980,28.78746754540
9,270,4427,3,1002,166,12,5,0,0,22,1578,5,53.69498912690,28.37491265360
7,327,772,2,339,225,9,5,0,0,14,1329,2,53.01541613990,28.72153294620
9,320,1765,3,551,259,9,5,0,0,12,981,2,53.17107612000,28.68926421920
7,275,227,3,1124,219,6,4,-1,1,24,1559,10,53.60831481830,28.39340080910
9,284,177,5,1800,295,9,5,0,0,6,1055,9,53.65436482330,28.62162229700
7,290,476,4,1110,206,9,5,0,0,1,1087,10,53.50867553290,28.55311714710
4,310,179,5,42,265,-20,1,0,0,5,806,1,53.14261743220,28.58324783010
7,326,2168,3,984,7,12,4,-2,0,20,1293,2,53.15416215040,28.73446016700
7,319,242,4,240,234,10,5,0,0,4,953,1,53.10116399510,28.65994513060
4,335,1175,3,0,308,28,4,-1,2,25,2243,8,52.97510236720,28.79395658890
7,336,5301,3,426,32,13,4,2,0,26,1679,2,52.98099541870,28.80546161390
7,262,581,2,1034,247,7,4,0,1,7,1708,9,53.91051169210,28.47788007570
7,273,178,5,42,74,12,5,0,0,3,1586,4,53.64823414420,28.37883034530
7,269,8892,3,926,21,10,4,0,1,36,1906,3,53.75990260870,28.42711964610
9,278,1197,3,60,16,10,5,0,0,4,1103,9,53.52954628720,28.36815174020
7,304,68,6,127,302,35,3,0,0,3,974,1,53.36235410590,28.62036485430
7,315,129,5,180,234,11,5,0,0,2,1317,1,53.45983917450,28.82292526180
9,302,612,4,1357,161,12,5,0,0,3,1045,1,53.23793465050,28.53067511660
4,276,4924,4,1530,21,17,4,0,0,10,2101,5,53.62457109480,28.42985788930
9,275,1145,4,3144,243,9,5,0,0,4,1318,2,53.78574690340,28.61823806320
7,292,545,3,2213,166,11,5,0,0,12,1135,10,53.34582542340,28.45781843850
9,300,6049,4,90,255,11,4,0,0,19,1343,3,53.46830642940,28.65038014620
7,270,480,2,2001,184,9,5,0,0,23,1450,12,53.78276387030,28.51201741690
7,278,30,6,123,149,5,5,0,0,1,1134,1,53.65149547500,28.50065798310
7,340,1003,3,120,44,13,4,0,0,22,1361,9,52.99399817000,28.84628380300
9,274,1556,5,1698,73,11,6,0,0,4,1003,9,53.58823415390,28.33934707400
7,279,2175,3,968,37,11,4,0,0,27,1598,10,53.55002043860,28.40822188710
9,304,211,6,1288,45,11,5,0,0,2,1227,1,53.54682157010,28.77630084180
7,263,807,4,865,40,10,5,0,0,4,1510,12,53.85857170810,28.43464664130
7,322,148,5,108,20,14,5,0,0,4,901,1,53.13927372800,28.69835225800
7,297,195,4,882,17,14,4,1,0,10,1726,3,53.39107947940,28.54378150440
7,312,2300,2,2264,180,11,4,0,0,37,1984,3,53.28841774390,28.67182174870
7,294,818,4,150,341,13,5,0,0,0,991,2,53.50651879300,28.60995591500
7,286,184,4,630,149,12,5,0,0,5,1022,1,53.59808390970,28.59351284250
7,272,27809,3,1603,98,14,4,2,0,37,1947,14,53.67714083280,28.39323256160
7,319,197,5,750,34,11,2,0,0,7,962,1,53.09419618100,28.66556537020
7,302,33,6,488,30,12,6,0,0,4,930,1,53.20198421450,28.51474648840
7,262,694,3,241,49,9,5,0,0,4,1400,12,53.91531304300,28.49326255000
7,297,310,4,1481,13,13,5,0,0,15,1086,1,53.28924579110,28.49198746050
9,288,3169,5,276,253,11,5,0,0,11,1338,1,53.66990352170,28.70109670350
7,292,1172,3,926,341,15,4,0,-1,18,1657,3,53.27537299920,28.43322115470
9,272,584,4,108,244,10,5,0,0,9,976,9,53.60048337560,28.32745501710
7,296,617,3,597,91,12,5,0,0,14,1235,2,53.26770519320,28.46006416650
9,306,110,5,1047,114,7,5,0,0,2,1242,9,53.47285822530,28.73331014830
7,265,2123,3,2028,56,11,4,0,0,30,1630,1,53.83885162300,28.41662531320
9,325,287,3,1235,162,9,5,0,0,13,1307,2,53.01066181230,28.70629561890
9,309,532,5,42,243,9,5,0,0,5,1438,7,53.53180986390,28.83336097550
7,278,141,5,362,322,9,5,0,0,5,1134,1,53.74022797610,28.63320826890
7,323,22,5,1879,66,14,5,0,0,3,1098,1,53.02292421780,28.68435156870
4,273,1282,3,1360,347,9,4,-1,1,21,2415,3,53.69890633220,28.44046171320
7,303,526,3,550,142,12,5,-1,1,29,1130,3,53.31392937230,28.59069553480
9,306,891,5,150,268,10,5,0,0,12,1006,1,53.22770708030,28.57548395690
4,307,1126,3,2402,75,15,4,0,0,13,2016,3,53.39125406600,28.67815440680
7,303,1780,3,342,184,12,5,0,0,18,954,12,53.19926402600,28.52988721610
7,289,24,6,1106,121,13,3,0,0,5,1012,9,53.55117776610,28.58680901480
9,260,2980,3,1023,38,8,5,0,0,12,1364,2,53.91110768470,28.39532722420
7,313,3101,2,794,151,10,5,0,-2,47,1593,13,53.26636398100,28.66923326800
7,292,24956,4,865,330,10,4,1,-1,40,1422,3,53.64830229530,28.74287145280
7,290,41,6,1659,243,24,3,0,0,1,1025,1,53.59101819420,28.64519302190
9,299,896,2,524,194,10,5,-1,0,27,1256,3,53.47389873010,28.64478532610
7,313,1561,3,934,101,11,5,0,0,29,2276,3,53.35072638950,28.70932990990
9,297,1972,2,930,165,11,5,0,0,27,1645,3,53.37347390980,28.53670960570
7,314,16743,4,912,219,8,4,0,0,28,2088,5,53.51955776530,28.89386388560
7,301,2505,4,67,95,16,6,0,0,9,944,2,53.20626020020,28.50353895860
9,272,72,4,276,150,10,5,0,0,15,1090,10,53.62206930400,28.34478564500
9,307,3587,4,810,116,8,5,0,0,5,1589,5,53.56166574460,28.84069984790
7,331,43,5,30,337,13,3,0,0,7,989,2,53.14243833270,28.77840342180
7,294,184,5,228,198,44,3,0,0,0,1017,1,53.54566856700,28.65749473590
9,270,608,5,3440,270,13,5,0,0,0,1071,1,53.65266354500,28.33096659100
7,295,16,6,308,225,19,3,0,0,1,1015,1,53.53599567500,28.64986623960
7,298,145,3,1412,155,9,5,0,0,5,1129,2,53.22610585290,28.47897810970
6,283,217,3,952,129,9,5,0,0,19,1501,2,53.70687607000,28.67892574670
